Date,MU,BAC,AMZN,AAPL,PFE,SNAP,VALE,ABEV,F,TSLA,MARA,PCG,INTC,NVDA,SMCI,RIOT,META,KGC,HL,CRM,CELH,ENPH,AXSM,LSCC,ELF,MSFT
2022-05-20 00:00:00-04:00,67.79247283935547,31.447017669677734,107.59100341796875,135.744140625,46.53816223144531,23.260000228881836,13.454760551452637,2.5408437252044678,10.359573364257812,221.3000030517578,9.770000457763672,11.713624000549316,39.23091506958008,16.66912078857422,4.97599983215332,6.840000152587891,192.95901489257812,4.232066631317139,4.581961154937744,158.9443817138672,19.59000015258789,168.25,31.649999618530273,49.91999816894531,21.25,247.25897216796875
2022-05-23 00:00:00-04:00,68.47137451171875,33.31378173828125,107.55699920654297,141.19007873535156,46.901817321777344,22.469999313354492,13.849068641662598,2.612924814224243,10.633064270019531,224.96665954589844,9.930000305175781,12.042881965637207,39.56058120727539,16.872817993164062,4.933000087738037,6.860000133514404,195.64093017578125,4.2414727210998535,4.640956878662109,159.61143493652344,20.873332977294922,169.5500030517578,28.15999984741211,48.81999969482422,21.690000534057617,255.17922973632812
2022-05-24 00:00:00-04:00,65.54912567138672,33.109458923339844,104.0999984741211,138.47695922851562,47.37189865112305,12.789999961853027,14.026107788085938,2.603914499282837,10.2932710647583,209.3866729736328,9.0,11.893219947814941,39.249752044677734,16.129924774169922,4.744999885559082,6.269999980926514,180.73582458496094,4.3449225425720215,4.6468634605407715,156.2364044189453,19.579999923706055,162.50999450683594,26.049999237060547,47.540000915527344,21.049999237060547,254.17080688476562
2022-05-25 00:00:00-04:00,66.77903747558594,33.285919189453125,106.7750015258789,138.63482666015625,47.63798141479492,14.15999984741211,14.074387550354004,2.5858941078186035,10.533613204956055,219.60000610351562,9.270000457763672,12.132680892944336,39.74897384643555,16.949703216552734,4.876999855041504,6.429999828338623,183.27818298339844,4.3073039054870605,4.666553497314453,158.9443817138672,20.81333351135254,169.27999877929688,25.270000457763672,48.31999969482422,22.149999618530273,257.0099792480469
2022-05-26 00:00:00-04:00,69.46515655517578,34.05677032470703,111.07749938964844,141.85107421875,47.886322021484375,14.8100004196167,14.178999900817871,2.6489651203155518,10.873406410217285,235.91000366210938,9.850000381469727,11.983017921447754,40.95462417602539,17.82439613342285,4.926000118255615,6.730000019073486,191.0547637939453,4.316708087921143,4.7945380210876465,161.7419891357422,21.946666717529297,178.77999877929688,24.1299991607666,50.099998474121094,24.6299991607666,260.31903076171875
2022-05-27 00:00:00-04:00,72.14142608642578,34.38182830810547,115.14649963378906,147.6324462890625,47.815372467041016,15.579999923706055,14.557214736938477,2.666985273361206,11.2960786819458,253.2100067138672,10.270000457763672,12.322254180908203,41.96247863769531,18.782968521118164,4.947000026702881,7.239999771118164,194.54425048828125,4.279090881347656,4.824074745178223,164.3703155517578,23.6200008392334,188.9499969482422,26.459999084472656,52.380001068115234,25.979999542236328,267.50494384765625
2022-05-31 00:00:00-04:00,72.65306091308594,34.54899978637695,120.20950317382812,146.84320068359375,47.04372024536133,14.109999656677246,14.525026321411133,2.666985273361206,11.337516784667969,252.75332641601562,10.229999542236328,12.172589302062988,41.840030670166016,18.64417266845703,5.00600004196167,7.190000057220459,193.05873107910156,4.232066631317139,4.6468634605407715,159.53179931640625,22.363332748413086,186.19000244140625,25.0,52.02000045776367,26.6200008392334,266.1636962890625
2022-06-01 00:00:00-04:00,72.36774444580078,34.05677032470703,121.68399810791016,146.7149658203125,46.449459075927734,13.930000305175781,14.758390426635742,2.6399548053741455,11.229776382446289,246.7899932861328,9.220000267028809,12.222477912902832,41.54803466796875,18.29269790649414,5.170000076293945,6.519999980926514,188.07371520996094,4.194196701049805,4.6468634605407715,175.2918243408203,21.956666946411133,182.49000549316406,24.030000686645508,51.689998626708984,26.31999969482422,266.7021789550781
2022-06-02 00:00:00-04:00,74.15847778320312,34.28095626831055,125.51100158691406,149.18141174316406,46.724422454833984,14.899999618530273,15.136606216430664,2.6399548053741455,11.511557579040527,258.3333435058594,9.34000015258789,12.54175853729248,42.235633850097656,19.56280517578125,5.548999786376953,6.869999885559082,198.2630615234375,4.440356731414795,5.070200443267822,187.5673065185547,22.98666763305664,198.92999267578125,24.780000686645508,54.310001373291016,27.309999465942383,268.8167724609375
2022-06-03 00:00:00-04:00,68.81575775146484,33.804561614990234,122.3499984741211,143.4296112060547,47.18563461303711,14.489999771118164,14.91933536529541,2.603914499282837,11.188339233398438,234.51666259765625,8.800000190734863,12.372140884399414,40.86985397338867,18.69210433959961,5.480999946594238,6.210000038146973,190.20730590820312,4.307809352874756,4.932370185852051,184.09274291992188,22.829999923706055,196.33999633789062,25.530000686645508,52.459999084472656,26.420000076293945,264.3525085449219
2022-06-06 00:00:00-04:00,69.31758117675781,33.76720428466797,124.79000091552734,144.17941284179688,47.23884582519531,15.149999618530273,14.91933536529541,2.5949044227600098,11.155186653137207,238.27999877929688,8.930000305175781,12.182567596435547,40.82275390625,18.75800132751465,5.499000072479248,6.369999885559082,193.66688537597656,4.241535186767578,4.8142290115356445,182.061767578125,22.729999542236328,206.97000122070312,25.969999313354492,52.66999816894531,26.290000915527344,263.109130859375
2022-06-07 00:00:00-04:00,69.6225814819336,33.95401382446289,123.0,146.7149658203125,47.859710693359375,15.279999732971191,15.007851600646973,2.5138134956359863,11.387243270874023,238.8866729736328,8.6899995803833,12.202523231506348,41.0017204284668,18.897796630859375,5.61899995803833,6.170000076293945,195.06268310546875,4.269938945770264,4.8634538650512695,186.32284545898438,23.309999465942383,209.6300048828125,28.489999771118164,54.36000061035156,27.6299991607666,266.7804870605469
2022-06-08 00:00:00-04:00,67.49730682373047,33.524349212646484,121.18000030517578,145.97500610351562,47.42510986328125,15.170000076293945,14.396271705627441,2.504803419113159,11.213200569152832,241.86666870117188,8.529999732971191,12.01294994354248,38.835304260253906,18.624147415161133,5.427000045776367,5.96999979019165,196.0497283935547,4.260470867156982,4.804383754730225,188.35382080078125,22.969999313354492,204.77000427246094,27.670000076293945,51.5,26.690000534057617,264.73431396484375
2022-06-09 00:00:00-04:00,64.95877075195312,32.23530197143555,116.1500015258789,140.72637939453125,45.92616653442383,14.100000381469727,13.752504348754883,2.441732883453369,11.006009101867676,239.7066650390625,7.659999847412109,11.603870391845703,37.68616485595703,18.024913787841797,5.019000053405762,5.46999979019165,183.44766235351562,4.090051174163818,4.548412322998047,186.2830352783203,22.00666618347168,200.50999450683594,26.020000457763672,49.880001068115234,26.290000915527344,259.2323303222656
